lv_HTGL3,ygrid_0,xgrid_0,UGRD_P0_L103_GLC0,VGRD_P0_L103_GLC0,gridlat_0,gridlon_0,station,org_lat,org_lon,speed,dir
10.0,94,325,-5.0172253,3.8399963,27.792482,-97.68101,twdb048,27.792,-97.682,14.13316362651825,127.42909240722656
10.0,94,326,-5.1872253,4.179996,27.794598,-97.55724,twdb049,27.794,-97.558,14.902062685337068,128.8627471923828
10.0,94,327,-5.177225,4.3999963,27.796614,-97.43349,twdb050,27.796,-97.435,15.198625084342957,130.3603973388672
10.0,94,328,-5.1472254,4.209996,27.798529,-97.309715,twdb051,27.798,-97.311,14.874892820835115,129.2802734375
10.0,94,329,-5.2872252,3.8199964,27.800344,-97.18594,twdb052,27.8,-97.187,14.591147361679079,125.84794616699219
10.0,94,330,-5.307225,3.5299962,27.802061,-97.06217,twdb053,27.802,-97.063,14.25819172276497,123.62907409667969
10.0,94,331,-5.2072253,3.2999964,27.803677,-96.93839,twdb054,27.803,-96.94,13.79036275168419,122.36383056640625
10.0,94,332,-4.947225,3.0399964,27.805191,-96.81461,twdb055,27.805,-96.816,12.98901814723015,121.57011413574219
10.0,93,322,-4.7872252,3.2299962,27.676058,-98.04947,twdb056,27.676,-98.051,12.918284980430604,124.00801086425781
10.0,93,323,-5.007225,3.3499963,27.678473,-97.925835,twdb057,27.678,-97.927,13.476477857408524,123.7838134765625
10.0,93,324,-5.157225,3.4999962,27.680784,-97.8022,twdb058,27.68,-97.803,13.942247115535737,124.16311645507812
10.0,93,325,-5.327225,3.6499963,27.682999,-97.67856,twdb059,27.683,-97.68,14.445472003059388,124.4173583984375
10.0,93,326,-5.567225,3.7999961,27.685112,-97.55492,twdb060,27.685,-97.556,15.078031077556611,124.31610107421875
10.0,93,327,-5.5872254,3.9099963,27.687126,-97.43127,twdb061,27.687,-97.432,15.254742929086687,124.98472595214844
10.0,93,328,-5.3572254,3.8599963,27.68904,-97.30761,twdb062,27.689,-97.309,14.77048532055855,125.77357482910156
10.0,93,329,-5.2872252,3.7099962,27.690853,-97.18395,twdb063,27.691,-97.185,14.44842024055481,125.05699157714844
10.0,93,330,-5.3172255,3.5599964,27.692568,-97.060295,twdb064,27.692,-97.062,14.314049303417207,123.80317687988281
10.0,93,331,-5.2872252,3.3899963,27.694181,-96.93663,twdb065,27.694,-96.938,14.049483387823106,122.66668701171875
10.0,93,332,-5.177225,3.1299963,27.695696,-96.81296,twdb066,27.695,-96.814,13.533123696928024,121.15592956542969
10.0,92,323,-4.9972253,3.4999962,27.568981,-97.92317,twdb067,27.569,-97.924,13.647576964473725,125.00694274902344
10.0,92,324,-5.157225,3.6699963,27.571291,-97.799644,twdb068,27.571,-97.801,14.159290301342011,125.43650817871094
10.0,92,325,-5.297225,3.7699962,27.573503,-97.67612,twdb069,27.573,-97.677,14.54414729338646,125.43919372558594
10.0,92,326,-5.527225,3.8199964,27.575615,-97.55258,twdb070,27.575,-97.554,15.029604890041352,124.64927673339844
10.0,92,327,-5.567225,3.7799962,27.577627,-97.42905,twdb071,27.577,-97.43,15.05285479332924,124.17546081542969
10.0,92,328,-5.297225,3.6699963,27.57954,-97.305504,twdb072,27.579,-97.307,14.415592832031251,124.71479797363281
10.0,92,329,-5.1672254,3.6399963,27.581352,-97.18196,twdb073,27.581,-97.183,14.138768904390336,125.16238403320312
10.0,92,330,-5.2472253,3.6299963,27.583065,-97.05841,twdb074,27.583,-97.06,14.272702512521745,124.67523193359375
10.0,92,331,-5.2872252,3.5199962,27.584679,-96.93486,twdb075,27.584,-96.936,14.208552747249604,123.65388488769531
10.0,92,332,-5.2872252,3.3099964,27.586191,-96.81131,twdb076,27.586,-96.812,13.95370620215416,122.04808044433594
10.0,92,333,-5.2272253,3.0499964,27.587605,-96.68775,twdb077,27.587,-96.689,13.53789804968834,120.26283264160156
10.0,91,324,-5.137225,3.9999962,27.46179,-97.7971,twdb078,27.461,-97.798,14.564361493377687,127.9053955078125
10.0,91,325,-5.217225,4.159996,27.463999,-97.67368,twdb079,27.464,-97.675,14.926442177448275,128.5673828125
10.0,91,326,-5.4372253,4.1499963,27.466108,-97.55026,twdb080,27.466,-97.551,15.300716874198915,127.35292053222656
10.0,91,327,-5.467225,3.8099964,27.46812,-97.426834,twdb081,27.468,-97.428,14.906586373910905,124.87184143066406
10.0,91,328,-5.1872253,3.4999962,27.47003,-97.303406,twdb082,27.47,-97.305,13.997826298942567,124.00886535644531
10.0,91,329,-5.077225,3.5099962,27.471842,-97.17998,twdb083,27.472,-97.181,13.807246851291657,124.65695190429688
10.0,91,330,-5.1872253,3.6099963,27.473553,-97.05654,twdb084,27.473,-97.058,14.136926789283754,124.83558654785156
10.0,91,331,-5.277225,3.5899963,27.475164,-96.9331,twdb085,27.475,-96.934,14.277422465820313,124.22673034667969
10.0,91,332,-5.347225,3.4799962,27.476675,-96.809654,twdb086,27.476,-96.811,14.271465191431046,123.05624389648438
10.0,90,324,-5.2672253,4.1999965,27.352278,-97.794556,twdb087,27.352,-97.796,15.069678093538286,128.5682830810547
10.0,90,325,-5.3172255,4.3999963,27.354486,-97.67125,twdb088,27.354,-97.672,15.43859071001053,129.6077117919922
10.0,90,326,-5.5172253,4.2799964,27.356594,-97.54794,twdb089,27.356,-97.549,15.619888116168976,127.80258178710938
10.0,90,327,-5.5172253,3.6699963,27.358603,-97.42463,twdb090,27.358,-97.426,14.82277066988945,123.63142395019531
10.0,90,328,-5.197225,3.2299962,27.360512,-97.301315,twdb091,27.36,-97.302,13.688176029434205,121.86033630371094
10.0,90,329,-5.117225,3.3299963,27.362322,-97.17799,twdb092,27.362,-97.179,13.657222735700609,123.05377197265625
10.0,90,330,-5.2072253,3.4899962,27.36403,-97.05467,twdb093,27.364,-97.056,14.02246818845749,123.83085632324219
10.0,90,331,-5.277225,3.5399961,27.36564,-96.93134,twdb094,27.365,-96.933,14.214811885318758,123.85395812988281
10.0,89,324,-5.487225,4.1999965,27.242758,-97.792015,twdb095,27.242,-97.793,15.457500389575959,127.43093872070312
10.0,89,325,-5.5372252,4.309996,27.244963,-97.66882,twdb096,27.245,-97.67,15.696391892538072,127.89604187011719
10.0,89,326,-5.6272254,3.9799962,27.24707,-97.54562,twdb097,27.247,-97.547,15.418024513502122,125.27082824707031
10.0,89,327,-5.547225,3.2499962,27.249077,-97.422424,twdb098,27.249,-97.424,14.381660367774964,120.36509704589844
10.0,89,328,-5.2672253,2.9299963,27.250984,-97.299225,twdb099,27.251,-97.3,13.482744462070466,119.08586120605469
10.0,88,325,-5.7872252,4.0899963,27.135433,-97.6664,twdb100,27.135,-97.668,15.85232208302498,125.24993896484375
10.0,88,326,-5.7072253,3.5499964,27.137537,-97.54331,twdb101,27.137,-97.544,15.034981903505326,121.88235473632812
10.0,88,327,-5.5872254,2.8699963,27.139544,-97.42023,twdb102,27.139,-97.421,14.050755908565522,117.18826293945312
10.0,103,334,-0.9672253,3.3199964,28.792883,-96.58003,twdb103,28.792,-96.581,7.735382662496567,163.75740814208984
10.0,103,335,-1.0972253,3.2999964,28.794107,-96.455215,twdb104,28.794,-96.456,7.779239828553201,161.60840606689453
10.0,103,336,-1.3072253,3.2299962,28.79523,-96.3304,twdb105,28.795,-96.332,7.794609276480675,157.96612548828125
10.0,102,333,-1.1272253,3.0299962,28.682169,-96.70327,twdb106,28.682,-96.704,7.231758845586778,159.59369659423828
10.0,102,334,-1.0472254,3.2599962,28.683495,-96.578575,twdb107,28.683,-96.58,7.659439413914681,162.19116973876953
10.0,102,335,-1.0972253,3.4099963,28.684717,-96.45387,twdb108,28.684,-96.455,8.01311058119297,162.1635284423828
10.0,102,336,-1.2172253,3.4299963,28.68584,-96.32917,twdb109,28.685,-96.33,8.141512510724068,160.46142578125
10.0,102,337,-1.4572253,3.4399962,28.686863,-96.20447,twdb110,28.686,-96.206,8.357023445024492,157.04188537597656
10.0,101,333,-1.3672253,2.6199963,28.572767,-96.701706,twdb111,28.572,-96.703,6.610786323113442,152.4425506591797
10.0,101,334,-1.2872254,2.9299963,28.574091,-96.577126,twdb112,28.574,-96.578,7.158846500349045,156.28284454345703
10.0,101,335,-1.3072253,3.1799963,28.575314,-96.45254,twdb113,28.575,-96.454,7.691045501189232,157.65353393554688
10.0,101,336,-1.3672253,3.2799962,28.576435,-96.32795,twdb114,28.576,-96.329,7.949066414875984,157.3718032836914
10.0,101,337,-1.5472254,3.3299963,28.577457,-96.20336,twdb115,28.577,-96.205,8.213799262151719,155.0788803100586
10.0,101,338,-1.7272253,3.4099963,28.578379,-96.07877,twdb116,28.578,-96.08,8.550666862359048,153.13697052001953
10.0,101,339,-1.7472253,3.4399962,28.579199,-95.95418,twdb117,28.579,-95.955,8.63075406993866,153.0733184814453
10.0,100,332,-2.0072253,2.5399964,28.461931,-96.82461,twdb118,28.462,-96.826,7.241792346310616,141.68255615234375
10.0,100,333,-1.5972253,2.5499964,28.463352,-96.70014,twdb119,28.463,-96.701,6.730777135868073,147.93846130371094
10.0,100,334,-1.5172253,2.6399963,28.464676,-96.575676,twdb120,28.464,-96.577,6.81130913904667,150.11370849609375
10.0,100,335,-1.5672253,2.8299963,28.465897,-96.45121,twdb121,28.465,-96.452,7.236448932514191,151.0227279663086
10.0,100,336,-1.6272253,2.8999963,28.467018,-96.32674,twdb122,28.467,-96.328,7.4385711992883685,150.70266723632812
10.0,100,337,-1.7372253,2.8999963,28.468039,-96.202255,twdb123,28.468,-96.203,7.562025444440843,149.07654571533203
10.0,100,338,-1.7772253,2.9099963,28.468958,-96.07778,twdb124,28.469,-96.079,7.627475996842385,148.58628845214844
10.0,100,339,-1.7272253,2.9499962,28.469778,-95.9533,twdb125,28.469,-95.954,7.646862471690178,149.65100860595703
10.0,99,333,-1.9872253,2.8599963,28.353926,-96.698586,twdb126,28.354,-96.7,7.790412518005372,145.20708465576172
10.0,99,334,-1.8172253,2.6899962,28.355246,-96.574234,twdb127,28.355,-96.575,7.26175214881897,145.95904541015625
10.0,99,335,-1.8172253,2.6299963,28.356466,-96.449875,twdb128,28.356,-96.451,7.1509303120088585,145.3570327758789
10.0,99,336,-1.8772253,2.5699964,28.357586,-96.325516,twdb129,28.357,-96.327,7.119254892086984,143.85415649414062
10.0,99,337,-1.9072253,2.4999962,28.358606,-96.20116,twdb130,28.358,-96.202,7.033918669776917,142.66030883789062
10.0,99,338,-1.8572253,2.5299964,28.359526,-96.07679,twdb131,28.359,-96.078,7.020630801253319,143.71827697753906
10.0,99,339,-1.7572253,2.6099963,28.360346,-95.95242,twdb132,28.36,-95.954,7.038339426035882,146.0489044189453
10.0,98,334,-2.2272253,2.7099962,28.245804,-96.57279,twdb133,28.245,-96.574,7.846722360849381,140.58473205566406
10.0,98,335,-2.1472254,2.4899962,28.247025,-96.44855,twdb134,28.247,-96.45,7.35496135989666,139.22747802734375
10.0,98,336,-2.1372254,2.3499963,28.248144,-96.3243,twdb135,28.248,-96.326,7.1056624932432175,137.7147674560547
10.0,115,346,-2.6472254,1.4599963,30.112461,-95.08305,twdb136,30.112,-95.084,6.762588554444314,118.87759399414062
10.0,115,347,-2.5672252,1.2099963,30.112476,-94.95683,twdb137,30.112,-94.958,6.348629450349808,115.23567199707031
10.0,115,348,-2.3672252,1.2299963,30.11239,-94.830605,twdb138,30.112,-94.832,5.967494021482468,117.45613098144531
10.0,114,343,-1.8072253,2.1199963,30.002604,-95.461296,twdb139,30.002,-95.463,6.231573541889191,139.55352783203125
10.0,114,344,-2.0672252,1.8399963,30.002924,-95.33519,twdb140,30.003,-95.336,6.190711546196938,131.67166137695312
10.0,114,345,-2.4172254,1.5099963,30.003143,-95.20908,twdb141,30.003,-95.21,6.375501717796326,121.99226379394531
10.0,114,346,-2.5972252,1.1299963,30.003262,-95.08298,twdb142,30.003,-95.084,6.335901042957306,113.5128173828125
10.0,114,347,-2.6372254,0.8499963,30.003277,-94.95687,twdb143,30.003,-94.958,6.198161605815888,107.864501953125
10.0,114,348,-2.3872254,0.83999634,30.003191,-94.830765,twdb144,30.003,-94.832,5.661022387189865,109.38551330566406
10.0,114,349,-2.1372254,1.3199964,30.003004,-94.70466,twdb145,30.003,-94.706,5.619183867826462,121.70037841796875
10.0,113,342,-1.6972253,1.9999963,29.892963,-95.58686,twdb146,29.892,-95.588,5.867676875786782,139.6815948486328
10.0,113,343,-1.7272253,1.7299963,29.893387,-95.46087,twdb147,29.893,-95.462,5.4684808256196975,135.04592895507812
10.0,113,344,-1.9972253,1.4899963,29.893707,-95.33488,twdb148,29.893,-95.336,5.5739757818031315,126.72416687011719
10.0,113,345,-2.3372252,1.2599963,29.893927,-95.20889,twdb149,29.893,-95.21,5.939575897717476,118.32907104492188
10.0,113,346,-2.5672252,1.0499963,29.894043,-95.0829,twdb150,29.894,-95.084,6.204489543204308,112.24459838867188
10.0,113,347,-2.6172252,0.8699963,29.89406,-94.95691,twdb151,29.894,-94.958,6.169560822138787,108.38742065429688
10.0,113,348,-2.3972254,0.8799963,29.893974,-94.83092,twdb152,29.893,-94.832,5.712341879410744,110.15766906738281
10.0,113,349,-2.1072252,1.3999963,29.893787,-94.70493,twdb153,29.893,-94.706,5.659231471576691,123.59922790527344
10.0,113,350,-2.1172254,2.3799963,29.893497,-94.57894,twdb154,29.893,-94.58,7.1256372289371495,138.34397888183594
10.0,112,340,-2.0772252,2.5999963,29.782581,-95.83805,twdb155,29.782,-95.839,7.444287942724229,141.37745666503906
10.0,112,341,-1.7972254,2.1799963,29.783205,-95.71218,twdb156,29.783,-95.713,6.320059066371918,140.4972686767578
10.0,112,342,-1.5772253,1.8599963,29.78373,-95.58631,twdb157,29.783,-95.588,5.455211090250016,139.70298767089844
10.0,112,343,-1.5772253,1.5999963,29.784151,-95.46044,twdb158,29.784,-95.462,5.025716673202515,135.41064453125
10.0,112,344,-1.8672253,1.3899963,29.784472,-95.33457,twdb159,29.784,-95.336,5.207133011517525,126.66465759277344
10.0,112,345,-2.2772253,1.2799963,29.784689,-95.208694,twdb160,29.784,-95.21,5.8435731142807015,119.33973693847656
10.0,112,346,-2.5572252,1.2899963,29.784807,-95.082825,twdb161,29.784,-95.084,6.406984606289864,116.76873779296875
10.0,112,347,-2.5372252,1.3099964,29.784822,-94.95695,twdb162,29.784,-94.958,6.387473332676888,117.30780029296875
10.0,112,348,-2.2372253,1.4099963,29.784739,-94.83108,twdb163,29.784,-94.832,5.91553986887455,122.22091674804688
10.0,112,349,-1.9572253,1.8899963,29.784552,-94.7052,twdb164,29.784,-94.706,6.086292846031189,133.99888610839844
10.0,112,350,-1.9172252,2.7999964,29.784262,-94.57933,twdb165,29.784,-94.581,7.591019290895463,145.599609375
10.0,111,338,-2.2872252,3.0499964,29.671776,-96.088776,twdb166,29.671,-96.09,8.527958820376396,143.13338470458984
10.0,111,339,-2.2472253,2.8499963,29.672604,-95.96303,twdb167,29.672,-95.964,8.118736736078263,141.7441864013672
10.0,111,340,-2.0872252,2.4999962,29.673328,-95.83727,twdb168,29.673,-95.839,7.285178050365449,140.14178466796875
10.0,111,341,-1.7972254,2.1499963,29.673952,-95.711525,twdb169,29.674,-95.713,6.268424377269746,140.10707092285156
10.0,111,342,-1.5172253,1.8699963,29.674475,-95.58577,twdb170,29.674,-95.587,5.386734967784882,140.94580078125
10.0,111,343,-1.4672253,1.6299963,29.674896,-95.460014,twdb171,29.674,-95.461,4.905807992968559,138.0083465576172
10.0,111,344,-1.7972254,1.4399964,29.675217,-95.33426,twdb172,29.675,-95.336,5.151575694561005,128.702880859375
10.0,111,345,-2.4072254,1.4399964,29.675436,-95.2085,twdb173,29.675,-95.21,6.274735781488419,120.88777160644531
10.0,111,346,-2.7772253,1.5999963,29.675552,-95.08275,twdb174,29.675,-95.084,7.169722126073838,119.94682312011719
10.0,111,347,-2.5772252,1.7499963,29.67557,-94.95699,twdb175,29.675,-94.958,6.968553449864388,124.17742919921875
10.0,111,348,-2.0672252,1.9699963,29.675484,-94.83123,twdb176,29.675,-94.832,6.387749063282014,133.62042236328125
10.0,111,349,-1.7372253,2.4399962,29.675297,-94.705475,twdb177,29.675,-94.707,6.70019877175808,144.5499496459961
10.0,111,350,-1.7072253,3.1899962,29.675009,-94.57972,twdb178,29.675,-94.581,8.093486852579117,151.84516143798828
10.0,111,351,-1.8272253,3.9599962,29.67462,-94.453964,twdb179,29.674,-94.455,9.755808538122178,155.2304229736328
10.0,110,337,-2.5872252,2.5499964,29.56158,-96.2134,twdb180,29.561,-96.215,8.12604173046589,134.5847930908203
10.0,110,338,-2.3972254,2.4899962,29.562508,-96.08777,twdb181,29.562,-96.089,7.731781631460191,136.0874786376953
10.0,110,339,-2.3272252,2.4199963,29.563334,-95.962135,twdb182,29.563,-95.963,7.510376888809205,136.11953735351562
10.0,110,340,-2.1672254,2.2299962,29.564058,-95.8365,twdb183,29.564,-95.838,6.956037840366364,135.81785583496094
10.0,110,341,-1.8772253,1.9699963,29.564682,-95.71086,twdb184,29.564,-95.712,6.087132837719918,136.38136291503906
10.0,110,342,-1.5772253,1.7699963,29.565205,-95.58523,twdb185,29.565,-95.586,5.303258993735314,138.29611206054688
10.0,110,343,-1.4772253,1.5999963,29.565626,-95.45959,twdb186,29.565,-95.461,4.871284067897797,137.28469848632812
10.0,110,344,-1.8472253,1.4899963,29.565947,-95.33395,twdb187,29.566,-95.335,5.308824805331231,128.89012145996094
10.0,110,345,-2.6472254,1.4599963,29.566164,-95.20831,twdb188,29.566,-95.21,6.762588554444314,118.87759399414062
10.0,110,346,-3.0672252,1.5399963,29.566282,-95.08267,twdb189,29.566,-95.084,7.677450435705185,116.66036987304688
10.0,110,347,-2.7272253,1.8299963,29.566298,-94.95703,twdb190,29.566,-94.958,7.346788107433319,123.86201477050781
10.0,110,348,-2.1372254,2.3499963,29.566212,-94.83139,twdb191,29.566,-94.833,7.1056624932432175,137.7147674560547
10.0,110,349,-1.7372253,2.9999962,29.566027,-94.70575,twdb192,29.566,-94.707,7.754773937296868,149.92591094970703
10.0,110,350,-1.6072253,3.6599963,29.565739,-94.58011,twdb193,29.565,-94.581,8.94181499215603,156.29214477539062
10.0,110,351,-1.6472253,4.229996,29.56535,-94.454475,twdb194,29.565,-94.456,10.154381661119462,158.7233123779297
10.0,110,352,-1.7072253,4.6699963,29.56486,-94.328835,twdb195,29.564,-94.33,11.122672880392075,159.91895294189453
10.0,109,337,-2.8272252,2.0299964,29.452295,-96.21227,twdb196,29.452,-96.214,7.785736297607422,125.67901611328125
10.0,109,338,-2.6472254,2.0299964,29.453222,-96.08676,twdb197,29.453,-96.088,7.462361897225381,127.482421875
10.0,109,339,-2.4972253,1.9599963,29.454048,-95.96124,twdb198,29.454,-95.963,7.101260936794281,128.12730407714844
10.0,109,340,-2.2772253,1.8299963,29.454773,-95.835724,twdb199,29.454,-95.837,6.535020672774316,128.78564453125
10.0,109,341,-1.9772253,1.6799963,29.455395,-95.710205,twdb200,29.455,-95.711,5.803903640122414,130.3536834716797
10.0,109,342,-1.7272253,1.5899963,29.455917,-95.58469,twdb201,29.455,-95.586,5.251521372318268,132.631103515625
10.0,109,343,-1.6672254,1.5599962,29.456339,-95.45916,twdb202,29.456,-95.46,5.107492397408485,133.0969696044922
10.0,109,344,-1.9872253,1.5699964,29.456657,-95.33364,twdb203,29.456,-95.335,5.665225545601845,128.31031799316406
10.0,109,345,-2.6272254,1.4399964,29.456877,-95.208115,twdb204,29.456,-95.209,6.701829688954354,118.72738647460938
10.0,109,346,-3.0872252,1.4199963,29.456993,-95.082596,twdb205,29.457,-95.084,7.6014330545234685,114.70050048828125
10.0,109,347,-2.8272252,1.8499963,29.45701,-94.95707,twdb206,29.457,-94.958,7.557973751196862,123.19874572753906
10.0,109,348,-2.2872252,2.6299963,29.456924,-94.83154,twdb207,29.456,-94.833,7.796716455631256,138.98753356933594
10.0,109,349,-1.8972253,3.3899963,29.456738,-94.706024,twdb208,29.456,-94.707,8.690026550135613,150.76626586914062
10.0,109,350,-1.6672254,3.9899962,29.45645,-94.5805,twdb209,29.456,-94.582,9.673235488471985,157.32232666015625
10.0,109,352,-1.3972253,4.8799963,29.455572,-94.32945,twdb210,29.455,-94.331,11.354889249401094,164.02269744873047
10.0,109,353,-1.2672253,5.179996,29.45498,-94.20393,twdb211,29.455,-94.205,11.929041435136796,166.25326538085938
10.0,108,337,-3.0372252,1.7499963,29.342995,-96.21115,twdb212,29.343,-96.212,7.841176282391548,119.94981384277344
10.0,108,338,-2.8772252,1.7399963,29.34392,-96.085754,twdb213,29.344,-96.087,7.521579444632531,121.16337585449219
10.0,108,339,-2.6472254,1.6799963,29.344746,-95.96036,twdb214,29.344,-95.962,7.013507671732903,122.40025329589844
10.0,108,340,-2.3672252,1.5899963,29.345469,-95.83495,twdb215,29.345,-95.836,6.378944883728027,123.88810729980469
10.0,108,341,-2.0872252,1.5299963,29.346092,-95.70955,twdb216,29.346,-95.711,5.789050987081528,126.24250793457031
10.0,108,342,-1.9072253,1.5399963,29.346613,-95.584145,twdb217,29.346,-95.585,5.483513743543625,128.91928100585938
10.0,108,343,-1.9372253,1.6299963,29.347034,-95.45874,twdb218,29.347,-95.46,5.66336049738884,130.0775146484375
10.0,108,344,-2.1572254,1.7499963,29.347353,-95.33333,twdb219,29.347,-95.335,6.213745984950066,129.0498504638672
10.0,108,345,-2.4072254,1.7799963,29.347572,-95.207924,twdb220,29.347,-95.209,6.697056402850151,126.48066711425781
10.0,108,346,-2.7472253,1.8999963,29.347689,-95.08252,twdb221,29.347,-95.084,7.471926069259644,124.66795349121094
10.0,108,347,-2.5972252,2.2899964,29.347704,-94.95711,twdb222,29.347,-94.958,7.745648694252968,131.4029083251953
