lv_HTGL3,ygrid_0,xgrid_0,UGRD_P0_L103_GLC0,VGRD_P0_L103_GLC0,gridlat_0,gridlon_0,station,org_lat,org_lon,speed,dir
10.0,108,347,-2.4138145,-0.3316272,29.347704,-94.95711,twdb222,29.347,-94.958,5.450279405713082,82.17726135253906
10.0,108,348,-1.8138146,0.2483728,29.34762,-94.8317,twdb223,29.347,-94.833,4.095257879598141,97.79725646972656
10.0,108,349,-1.4238147,1.0783728,29.347433,-94.70629,twdb224,29.347,-94.707,3.9953876677608493,127.13967895507812
10.0,108,350,-1.1538147,1.9483727,29.347145,-94.58089,twdb225,29.347,-94.582,5.065296014919281,149.36624145507812
10.0,108,351,-0.9038147,2.9183726,29.346758,-94.45548,twdb226,29.346,-94.457,6.834128113265038,162.79235076904297
10.0,108,352,-0.6938147,3.8783727,29.346268,-94.33008,twdb227,29.346,-94.331,8.813416795921325,169.8574676513672
10.0,108,353,-0.5038147,4.6283727,29.345676,-94.20467,twdb228,29.345,-94.206,10.414550820217134,173.7876205444336
10.0,107,338,-3.2538147,0.47837278,29.234602,-96.084755,twdb229,29.234,-96.086,7.356829608078003,98.36366271972656
10.0,107,339,-3.3938146,0.2783728,29.235426,-95.959465,twdb230,29.235,-95.961,7.617255297970773,94.68911743164062
10.0,107,340,-3.3738146,0.018372802,29.23615,-95.83418,twdb231,29.236,-95.835,7.547132791795731,90.31202697753906
10.0,107,341,-3.1838145,-0.34162718,29.236773,-95.70889,twdb232,29.236,-95.71,7.162884327063561,83.87551879882812
10.0,107,342,-2.9638147,-0.67162716,29.237293,-95.5836,twdb233,29.237,-95.585,6.797972204341889,77.23188781738281
10.0,107,343,-2.8038146,-0.79162717,29.237713,-95.45831,twdb234,29.237,-95.46,6.517158982839585,74.23353576660156
10.0,107,344,-2.6738145,-0.6516272,29.238033,-95.33302,twdb235,29.238,-95.334,6.156220687465668,76.3035888671875
10.0,107,345,-2.6138146,-0.3216272,29.23825,-95.20773,twdb236,29.238,-95.209,5.8910446445751194,82.98506164550781
10.0,107,346,-2.6338146,-0.011627197,29.238367,-95.08244,twdb237,29.238,-95.084,5.891742771000862,89.74705505371094
10.0,107,347,-2.3938146,0.3183728,29.238384,-94.957146,twdb238,29.238,-94.958,5.401971083698273,97.57577514648438
10.0,107,348,-1.8238146,0.9183728,29.238298,-94.831856,twdb239,29.238,-94.833,4.567801204032898,116.72732543945312
10.0,107,349,-1.4138147,1.8383727,29.238111,-94.706566,twdb240,29.238,-94.708,5.18781373600483,142.4376449584961
10.0,107,350,-1.1538147,2.7983727,29.237825,-94.581276,twdb241,29.237,-94.582,6.771013537750244,157.59285736083984
10.0,107,351,-0.8838147,3.6683726,29.237436,-94.455986,twdb242,29.237,-94.457,8.440733016762733,166.45399475097656
10.0,107,352,-0.60381466,4.368373,29.236948,-94.330696,twdb243,29.236,-94.332,9.864695994071962,172.13021087646484
10.0,107,353,-0.4138147,4.8983727,29.236357,-94.20541,twdb244,29.236,-94.207,10.996396796493531,175.17112731933594
10.0,107,354,-0.3138147,5.3283725,29.235666,-94.080124,twdb245,29.235,-94.081,11.939903194332123,176.62946319580078
10.0,106,339,-3.5038147,0.1983728,29.126093,-95.95858,twdb246,29.126,-95.96,7.8503745913791665,93.24041748046875
10.0,106,340,-3.4738147,-0.091627195,29.126816,-95.83341,twdb247,29.126,-95.835,7.773417486162186,88.48907470703125
10.0,106,341,-3.2338147,-0.37162718,29.127436,-95.70824,twdb248,29.127,-95.71,7.281459153828622,83.44436645507812
10.0,106,342,-3.0138147,-0.6016272,29.127958,-95.58307,twdb249,29.128,-95.584,6.874737311458588,78.71083068847656
10.0,106,343,-2.9338145,-0.6016272,29.128378,-95.45789,twdb250,29.128,-95.459,6.69933584696293,78.41119384765625
10.0,106,344,-2.9038146,-0.3516272,29.128696,-95.33272,twdb251,29.128,-95.334,6.543109126076699,83.0955810546875
10.0,106,345,-2.7738147,0.028372802,29.128914,-95.20754,twdb252,29.128,-95.209,6.205181803021431,90.5860595703125
10.0,106,346,-2.4738147,0.44837278,29.12903,-95.08237,twdb253,29.129,-95.084,5.623934754152298,100.273193359375
10.0,106,347,-2.0938146,1.0283728,29.129047,-94.95719,twdb254,29.129,-94.958,5.218167569003105,116.15788269042969
10.0,106,348,-1.6238147,1.8183727,29.128962,-94.832016,twdb255,29.128,-94.833,5.453388708281517,138.23501586914062
10.0,106,349,-1.2538147,2.7383728,29.128777,-94.70684,twdb256,29.128,-94.708,6.737140806236267,155.39844512939453
10.0,106,350,-0.97381467,3.5883727,29.128489,-94.581665,twdb257,29.128,-94.583,8.317307037997246,164.81673431396484
10.0,106,351,-0.7038147,4.2883725,29.128101,-94.45649,twdb258,29.128,-94.458,9.721169947519304,170.67961883544922
10.0,106,352,-0.42381468,4.758373,29.127611,-94.331314,twdb259,29.127,-94.333,10.686330531101227,174.91027069091797
10.0,106,353,-0.2938147,5.0483727,29.127022,-94.20614,twdb260,29.127,-94.207,11.3120160736084,176.66915893554688
10.0,106,354,-0.27381468,5.3083725,29.126331,-94.08097,twdb261,29.126,-94.082,11.890297285156251,177.04721069335938
10.0,105,339,-3.3938146,0.4283728,29.016743,-95.957695,twdb262,29.016,-95.959,7.651996287560464,97.19392395019531
10.0,105,340,-3.3238146,0.0983728,29.017464,-95.83264,twdb263,29.017,-95.834,7.4384293340253835,91.69525146484375
10.0,105,341,-3.0938146,-0.091627195,29.018085,-95.70759,twdb264,29.018,-95.709,6.92371176021576,88.3035888671875
10.0,105,342,-2.8538146,-0.1816272,29.018606,-95.58253,twdb265,29.018,-95.584,6.396727641110421,86.35838317871094
10.0,105,343,-2.7838147,-0.10162719,29.019026,-95.457466,twdb266,29.019,-95.459,6.231374610524178,87.90924072265625
10.0,105,344,-2.6938148,0.0983728,29.019344,-95.33241,twdb267,29.019,-95.334,6.02991900382042,92.09141540527344
10.0,105,345,-2.3738146,0.47837278,29.019562,-95.20735,twdb268,29.019,-95.209,5.416830136675835,101.39370727539062
10.0,105,346,-1.9538146,1.1483728,29.019678,-95.08229,twdb269,29.019,-95.084,5.069595172381401,120.44528198242188
10.0,105,347,-1.5538146,1.9383727,29.019695,-94.95723,twdb270,29.019,-94.959,5.557177014684678,141.28407287597656
10.0,105,348,-1.1638147,2.7583728,29.01961,-94.83217,twdb271,29.019,-94.833,6.6970430696487435,157.12411499023438
10.0,105,349,-0.8338147,3.5283728,29.019424,-94.70711,twdb272,29.019,-94.708,8.110152821011544,166.70396423339844
10.0,105,350,-0.5538147,4.1883726,29.019136,-94.58205,twdb273,29.019,-94.583,9.45068835712433,172.46766662597656
10.0,105,351,-0.3238147,4.7083726,29.01875,-94.456985,twdb274,29.018,-94.458,10.55722567519188,176.06573486328125
10.0,105,352,-0.20381469,4.9983726,29.018261,-94.33193,twdb275,29.018,-94.333,11.19035114408493,177.6649932861328
10.0,105,353,-0.1938147,5.1083727,29.017672,-94.20687,twdb276,29.017,-94.208,11.435344986667634,177.82720947265625
10.0,105,354,-0.2538147,5.1883726,29.016981,-94.08182,twdb277,29.017,-94.083,11.619957560024263,177.1993408203125
10.0,105,355,-0.21381469,5.3083725,29.01619,-93.956764,twdb278,29.016,-93.958,11.884139479417803,177.69345092773438
10.0,104,340,-2.8638146,0.9383728,28.9081,-95.83187,twdb279,28.908,-95.833,6.741314098277092,108.14218139648438
10.0,104,341,-2.7338147,0.77837276,28.90872,-95.70693,twdb280,28.908,-95.708,6.358423486776353,105.89274597167969
10.0,104,342,-2.4838147,0.7683728,28.90924,-95.58199,twdb281,28.909,-95.583,5.815928587808609,107.18955993652344
10.0,104,343,-2.3538146,0.8583728,28.909658,-95.45705,twdb282,28.909,-95.458,5.604526946182252,110.03555297851562
10.0,104,344,-2.1838148,1.0183728,28.909977,-95.3321,twdb283,28.91,-95.333,5.390110934381485,115.00094604492188
10.0,104,345,-1.7738147,1.4383727,28.910194,-95.20716,twdb284,28.91,-95.208,5.108523853869438,129.03834533691406
10.0,104,346,-1.3738147,2.1783729,28.91031,-95.082214,twdb285,28.91,-95.084,5.761010731191636,147.76197052001953
10.0,104,347,-1.0138147,2.9183726,28.910328,-94.95727,twdb286,28.91,-94.959,6.910920953440667,160.84326934814453
10.0,104,348,-0.66381466,3.5483727,28.910242,-94.83232,twdb287,28.91,-94.834,8.075197966871261,169.4038314819336
10.0,104,349,-0.36381468,4.0883727,28.910057,-94.707375,twdb288,28.91,-94.709,9.181583819770813,174.91477966308594
10.0,104,350,-0.1438147,4.5483727,28.909771,-94.582436,twdb289,28.909,-94.584,10.179521679039002,178.18898010253906
10.0,104,351,-0.033814695,4.8983727,28.909384,-94.45749,twdb290,28.909,-94.459,10.957627046766282,179.60448455810547
10.0,103,341,-2.2538147,2.0483727,28.79934,-95.70628,twdb291,28.799,-95.707,6.81276299132824,132.26605224609375
10.0,103,342,-1.9838146,1.9283727,28.79986,-95.58145,twdb292,28.799,-95.583,6.188745165653229,134.18809509277344
10.0,103,343,-1.7538147,1.9783728,28.800278,-95.45663,twdb293,28.8,-95.458,5.914083883280754,138.44322204589844
10.0,103,344,-1.5438147,2.1483727,28.800596,-95.331795,twdb294,28.8,-95.333,5.917908912100792,144.29908752441406
10.0,103,345,-1.1638147,2.5283728,28.800814,-95.20697,twdb295,28.8,-95.208,6.226225328140259,155.2833023071289
10.0,103,346,-0.8238147,3.0883727,28.80093,-95.08214,twdb296,28.801,-95.083,7.150065253901482,165.0642852783203
10.0,103,347,-0.54381466,3.5883727,28.800945,-94.957306,twdb297,28.801,-94.959,8.11862953713894,171.38245391845703
10.0,103,348,-0.30381468,3.9783728,28.800861,-94.83247,twdb298,28.801,-94.834,8.92529355562687,175.63299560546875
10.0,103,349,-0.1138147,4.3383727,28.800676,-94.70765,twdb299,28.8,-94.709,9.708019144306183,178.49723052978516
10.0,103,350,-0.0038146973,4.678373,28.80039,-94.58282,twdb300,28.8,-94.584,10.465242585315705,179.9532928466797
10.0,102,342,-1.4838147,2.8283727,28.690464,-95.58092,twdb301,28.69,-95.582,7.1447031736230855,152.3177032470703
10.0,102,343,-1.1838146,2.7983727,28.690884,-95.45621,twdb302,28.691,-95.457,6.796877815170289,157.06985473632812
10.0,102,344,-0.9038147,2.8983727,28.6912,-95.33149,twdb303,28.691,-95.333,6.791404802656174,162.68069458007812
10.0,102,345,-0.5738147,3.1483727,28.691418,-95.20678,twdb304,28.691,-95.208,7.158737168097496,169.6707992553711
10.0,102,346,-0.3238147,3.4583728,28.691534,-95.08206,twdb305,28.691,-95.083,7.770009519882203,174.65087890625
10.0,102,347,-0.1638147,3.7383728,28.691551,-94.957344,twdb306,28.691,-94.959,8.370540644612312,177.49092864990234
10.0,102,348,-0.0738147,3.9483726,28.691465,-94.832634,twdb307,28.691,-94.834,8.8338160607481,178.92898559570312
10.0,102,349,-0.043814696,4.2283726,28.69128,-94.70792,twdb308,28.691,-94.709,9.45912347366333,179.40631866455078
10.0,101,342,-1.1238147,3.3283727,28.581057,-95.58038,twdb309,28.581,-95.582,7.858324379386902,161.34291076660156
10.0,101,343,-0.79381466,3.2483728,28.581474,-95.45579,twdb310,28.581,-95.457,7.4802374536895755,166.2676010131836
10.0,101,344,-0.4738147,3.2083728,28.58179,-95.331184,twdb311,28.581,-95.332,7.254778351154328,171.5992431640625
10.0,101,345,-0.1738147,3.2583728,28.582008,-95.20659,twdb312,28.582,-95.208,7.299147512145043,176.9465103149414
10.0,101,346,0.0061853025,3.3583727,28.582125,-95.081985,twdb313,28.582,-95.083,7.512491001224518,180.10552978515625
10.0,101,347,0.0761853,3.4883728,28.582142,-94.95738,twdb314,28.582,-94.959,7.805141438937188,181.25113677978516
10.0,100,343,-0.6538147,3.2983727,28.472052,-95.45537,twdb315,28.472,-95.457,7.5218205089139945,168.7879867553711
10.0,100,344,-0.3238147,3.1383727,28.47237,-95.33089,twdb316,28.472,-95.332,7.057621368584633,174.10912322998047
10.0,100,345,-0.033814695,3.0483727,28.472586,-95.2064,twdb317,28.472,-95.208,6.819446658530236,179.36446380615234
10.0,100,346,0.1061853,3.0383728,28.472702,-95.08191,twdb318,28.472,-95.083,6.800806842961312,182.00157165527344
10.0,99,344,-0.3238147,2.8183727,28.362934,-95.33058,twdb319,28.362,-95.332,6.3460060096406945,173.44579315185547
10.0,115,355,-1.8438146,2.8983727,30.108946,-93.94705,twdb320,30.108,-93.948,7.684211968803406,147.5373077392578
10.0,115,356,-1.7738147,2.7583728,30.108046,-93.82083,twdb321,30.108,-93.822,7.3360170140075684,147.25633239746094
10.0,114,354,-2.3838146,3.3683727,30.000546,-94.074135,twdb322,30.0,-94.075,9.230869732112884,144.7127685546875
10.0,114,355,-2.0838146,3.2683728,29.999748,-93.94803,twdb323,29.999,-93.949,8.670716341199876,147.4796600341797
10.0,114,356,-1.9538146,3.1183727,29.99885,-93.82193,twdb324,29.998,-93.823,8.231707884955407,147.93083953857422
10.0,114,357,-2.0238147,3.2183728,29.99785,-93.69583,twdb325,29.997,-93.697,8.50441771996975,147.83702087402344
10.0,113,353,-2.4438148,3.2583728,29.892023,-94.20097,twdb326,29.892,-94.202,9.111027717885971,143.12970733642578
10.0,113,354,-2.3538146,3.5783727,29.891329,-94.07499,twdb327,29.891,-94.076,9.581103066740036,146.66352081298828
10.0,113,355,-2.1138146,3.5683727,29.890533,-93.949005,twdb328,29.89,-93.95,9.277638336029053,149.3585662841797
10.0,113,356,-2.0538146,3.4083726,29.889635,-93.82303,twdb329,29.889,-93.824,8.901548190574646,148.92771911621094
10.0,113,357,-2.1538146,3.5683727,29.888638,-93.697044,twdb330,29.888,-93.698,9.323560014991761,148.88548278808594
10.0,112,353,-2.1438146,3.2383728,29.78279,-94.20172,twdb331,29.782,-94.203,8.687567907795907,146.49530029296875
10.0,112,354,-2.0338147,3.6583726,29.782095,-94.07585,twdb332,29.782,-94.077,9.363161756486893,150.92882537841797
10.0,112,355,-1.7738147,3.8383727,29.7813,-93.94998,twdb333,29.781,-93.951,9.458719210996628,155.19709014892578
10.0,112,356,-1.8538146,3.9183726,29.780403,-93.82412,twdb334,29.78,-93.825,9.696631523647309,154.6807861328125
10.0,112,357,-2.1638145,4.2283726,29.779406,-93.69826,twdb335,29.779,-93.7,10.625166336288453,152.89949798583984
10.0,112,358,-2.3538146,4.5783725,29.778305,-93.572395,twdb336,29.778,-93.574,11.515774057531358,152.7915802001953
10.0,111,354,-1.4938147,3.8383727,29.672844,-94.076706,twdb337,29.672,-94.078,9.213528037033083,158.73505401611328
10.0,111,355,-1.2138146,4.278373,29.672049,-93.95096,twdb338,29.672,-93.952,9.94817783473015,164.16087341308594
10.0,111,356,-1.4338146,4.618373,29.671152,-93.82521,twdb339,29.671,-93.826,10.817448167095185,162.7525863647461
10.0,110,355,-0.6938147,4.888373,29.56278,-93.95193,twdb340,29.562,-93.953,11.044588319664003,171.921875
