lv_HTGL3,ygrid_0,xgrid_0,UGRD_P0_L103_GLC0,VGRD_P0_L103_GLC0,gridlat_0,gridlon_0,station,org_lat,org_lon,speed,dir
10.0,95,321,-5.574552,3.7375891,27.892488,-98.178894,twdb034,27.892,-98.18,15.013384250535966,123.8408203125
10.0,95,322,-5.574552,3.797589,27.895006,-98.05504,twdb035,27.895,-98.056,15.088539773578646,124.26412963867188
10.0,95,323,-5.4545517,3.907589,27.897423,-97.93118,twdb036,27.897,-97.932,15.009415223140717,125.61746215820312
10.0,95,324,-5.384552,4.097589,27.89974,-97.80732,twdb037,27.899,-97.809,15.135943037881852,127.27076721191406
10.0,95,325,-5.4145517,4.337589,27.901958,-97.68346,twdb038,27.902,-97.685,15.51927791165352,128.69818115234375
10.0,95,326,-5.4745517,4.577589,27.904076,-97.559586,twdb039,27.904,-97.561,15.963202052593232,129.90093994140625
10.0,95,327,-5.4945517,4.687589,27.906092,-97.43571,twdb040,27.906,-97.437,16.15615694340706,130.4686279296875
10.0,95,328,-5.694552,4.537589,27.908009,-97.31183,twdb041,27.908,-97.313,16.28787830676079,128.54888916015625
10.0,95,329,-5.904552,4.257589,27.909826,-97.18794,twdb042,27.909,-97.189,16.283755680885317,125.79420471191406
10.0,95,330,-5.844552,3.887589,27.911543,-97.06406,twdb043,27.911,-97.065,15.702001437034609,123.63044738769531
10.0,95,331,-5.564552,3.437589,27.91316,-96.94017,twdb044,27.913,-96.941,14.631238698329927,121.70635986328125
10.0,94,322,-5.7445517,3.617589,27.785538,-98.05225,twdb045,27.785,-98.053,15.185976676158907,122.20036315917969
10.0,94,323,-5.714552,3.797589,27.787952,-97.928505,twdb046,27.788,-97.93,15.348374002656938,123.60591125488281
10.0,94,324,-5.674552,3.9775891,27.790268,-97.804756,twdb047,27.79,-97.806,15.501487154350281,125.02861022949219
10.0,94,325,-5.714552,4.167589,27.792482,-97.68101,twdb048,27.792,-97.682,15.821492521400453,126.10305786132812
10.0,94,326,-5.844552,4.447589,27.794598,-97.55724,twdb049,27.794,-97.558,16.428924377851487,127.27041625976562
10.0,94,327,-5.824552,4.657589,27.796614,-97.43349,twdb050,27.796,-97.435,16.68261573437691,128.64749145507812
10.0,94,328,-5.784552,4.507589,27.798529,-97.309715,twdb051,27.798,-97.311,16.404474486436843,127.9273681640625
10.0,94,329,-5.924552,4.167589,27.800344,-97.18594,twdb052,27.8,-97.187,16.203402342605592,125.12423706054688
10.0,94,330,-5.944552,3.857589,27.802061,-97.06217,twdb053,27.802,-97.063,15.852107685146333,122.98069763183594
10.0,94,331,-5.804552,3.547589,27.803677,-96.93839,twdb054,27.803,-96.94,15.21747609782219,121.43217468261719
10.0,94,332,-5.464552,3.257589,27.805191,-96.81461,twdb055,27.805,-96.816,14.231090124254228,120.80047607421875
10.0,93,322,-5.804552,3.567589,27.676058,-98.04947,twdb056,27.676,-98.051,15.24085506649971,121.57568359375
10.0,93,323,-5.804552,3.767589,27.678473,-97.925835,twdb057,27.678,-97.927,15.479811635484696,122.98658752441406
10.0,93,324,-5.804552,3.947589,27.680784,-97.8022,twdb058,27.68,-97.803,15.702662763824463,124.21903991699219
10.0,93,325,-5.8945518,4.057589,27.682999,-97.67856,twdb059,27.683,-97.68,16.007766944980624,124.54206848144531
10.0,93,326,-6.084552,4.177589,27.685112,-97.55492,twdb060,27.685,-97.556,16.51007557490349,124.47308349609375
10.0,93,327,-6.074552,4.307589,27.687126,-97.43127,twdb061,27.687,-97.432,16.65814664315224,125.34124755859375
10.0,93,328,-5.884552,4.327589,27.68904,-97.30761,twdb062,27.689,-97.309,16.33976792667389,126.33132934570312
10.0,93,329,-5.874552,4.167589,27.690853,-97.18395,twdb063,27.691,-97.185,16.112049646492004,125.35307312011719
10.0,93,330,-5.904552,3.947589,27.692568,-97.060295,twdb064,27.692,-97.062,15.888131862039566,123.765380859375
10.0,93,331,-5.844552,3.687589,27.694181,-96.93663,twdb065,27.694,-96.938,15.458712110919953,122.24964904785156
10.0,93,332,-5.674552,3.407589,27.695696,-96.81296,twdb066,27.695,-96.814,14.806481764392855,120.9849853515625
10.0,92,323,-5.754552,3.887589,27.568981,-97.92317,twdb067,27.569,-97.924,15.534774291658403,124.04168701171875
10.0,92,324,-5.7645516,4.1075892,27.571291,-97.799644,twdb068,27.571,-97.801,15.83373560026169,125.47216796875
10.0,92,325,-5.844552,4.197589,27.573503,-97.67612,twdb069,27.573,-97.677,16.096417801160815,125.68611145019531
10.0,92,326,-6.004552,4.237589,27.575615,-97.55258,twdb070,27.575,-97.554,16.439881069440844,125.21174621582031
10.0,92,327,-5.9945517,4.247589,27.577627,-97.42905,twdb071,27.577,-97.43,16.4345317890358,125.3204345703125
10.0,92,328,-5.774552,4.207589,27.57954,-97.305504,twdb072,27.579,-97.307,15.982658926744461,126.07872009277344
10.0,92,329,-5.7245517,4.147589,27.581352,-97.18196,twdb073,27.581,-97.183,15.813281402645112,125.92433166503906
10.0,92,330,-5.834552,4.037589,27.583065,-97.05841,twdb074,27.583,-97.06,15.871893089380265,124.68377685546875
10.0,92,331,-5.864552,3.837589,27.584679,-96.93486,twdb075,27.584,-96.936,15.677752076969147,123.19955444335938
10.0,92,332,-5.804552,3.617589,27.586191,-96.81131,twdb076,27.586,-96.812,15.299717417421341,121.93252563476562
10.0,92,333,-5.654552,3.387589,27.587605,-96.68775,twdb077,27.587,-96.689,14.745103171701432,120.92543029785156
10.0,91,324,-5.814552,4.377589,27.46179,-97.7971,twdb078,27.461,-97.798,16.28091304234505,126.97491455078125
10.0,91,325,-5.824552,4.517589,27.463999,-97.67368,twdb079,27.464,-97.675,16.488845918293002,127.79757690429688
10.0,91,326,-5.964552,4.507589,27.466108,-97.55026,twdb080,27.466,-97.551,16.72391025912285,127.07943725585938
10.0,91,327,-5.904552,4.277589,27.46812,-97.426834,twdb081,27.468,-97.428,16.309962354917527,125.92169189453125
10.0,91,328,-5.654552,4.057589,27.47003,-97.303406,twdb082,27.47,-97.305,15.568522224407197,125.66244506835938
10.0,91,329,-5.634552,4.057589,27.471842,-97.17998,twdb083,27.472,-97.181,15.532195117177965,125.75865173339844
10.0,91,330,-5.774552,4.047589,27.473553,-97.05654,twdb084,27.473,-97.058,15.774539385976793,125.02798461914062
10.0,91,331,-5.834552,3.947589,27.475164,-96.9331,twdb085,27.475,-96.934,15.758199280986787,124.08183288574219
10.0,91,332,-5.834552,3.787589,27.476675,-96.809654,twdb086,27.476,-96.811,15.560458304195405,122.990234375
10.0,90,324,-6.0145516,4.527589,27.352278,-97.794556,twdb087,27.352,-97.796,16.840145909032824,126.971435546875
10.0,90,325,-5.9945517,4.667589,27.354486,-97.67125,twdb088,27.354,-97.672,16.99500944340706,127.90571594238281
10.0,90,326,-6.104552,4.567589,27.356594,-97.54794,twdb089,27.356,-97.549,17.054876584386825,126.80482482910156
10.0,90,327,-6.0145516,4.167589,27.358603,-97.42463,twdb090,27.358,-97.426,16.368475909290314,124.71878051757812
10.0,90,328,-5.694552,3.887589,27.360512,-97.301315,twdb091,27.36,-97.302,15.423740723609926,124.32080078125
10.0,90,329,-5.6645517,3.957589,27.362322,-97.17799,twdb092,27.362,-97.179,15.457507856168748,124.9404296875
10.0,90,330,-5.7445517,4.017589,27.36403,-97.05467,twdb093,27.364,-97.056,15.681076844072344,124.96794128417969
10.0,90,331,-5.7645516,3.9675891,27.36564,-96.93134,twdb094,27.365,-96.933,15.654076577892305,124.53861999511719
10.0,89,324,-6.254552,4.517589,27.242758,-97.792015,twdb095,27.242,-97.793,17.258979098234178,125.84014892578125
10.0,89,325,-6.2245517,4.577589,27.244963,-97.66882,twdb096,27.245,-97.67,17.283798052663805,126.33108520507812
10.0,89,326,-6.2245517,4.307589,27.24707,-97.54562,twdb097,27.247,-97.547,16.932966323957444,124.68447875976562
10.0,89,327,-6.054552,3.867589,27.249077,-97.422424,twdb098,27.249,-97.424,16.07110925157547,122.57005310058594
10.0,89,328,-5.774552,3.7375891,27.250984,-97.299225,twdb099,27.251,-97.3,15.386995487184526,122.91304016113281
10.0,88,325,-6.4545517,4.447589,27.135433,-97.6664,twdb100,27.135,-97.668,17.534283040914538,124.56927490234375
10.0,88,326,-6.324552,4.037589,27.137537,-97.54331,twdb101,27.137,-97.544,16.784815256500245,122.55413818359375
10.0,88,327,-6.124552,3.657589,27.139544,-97.42023,twdb102,27.139,-97.421,15.95741010990143,120.845703125
10.0,103,334,-1.024552,3.027589,28.792883,-96.58003,twdb103,28.792,-96.581,7.149815656371117,161.30391693115234
10.0,103,335,-1.164552,3.127589,28.794107,-96.455215,twdb104,28.794,-96.456,7.4654813330268865,159.57728576660156
10.0,103,336,-1.354552,3.187589,28.79523,-96.3304,twdb105,28.795,-96.332,7.747545208821297,156.97715759277344
10.0,102,333,-1.264552,2.677589,28.682169,-96.70327,twdb106,28.682,-96.704,6.623977125930787,154.7199249267578
10.0,102,334,-1.274552,2.9675891,28.683495,-96.578575,twdb107,28.683,-96.58,7.224682115607262,156.7569351196289
10.0,102,335,-1.3245519,3.257589,28.684717,-96.45387,twdb108,28.684,-96.455,7.866374966397286,157.87310028076172
10.0,102,336,-1.414552,3.397589,28.68584,-96.32917,twdb109,28.685,-96.33,8.23259800948143,157.3960952758789
10.0,102,337,-1.624552,3.507589,28.686863,-96.20447,twdb110,28.686,-96.206,8.646966709523202,155.14862823486328
10.0,101,333,-1.624552,2.387589,28.572767,-96.701706,twdb111,28.572,-96.703,6.459975548639298,145.76802825927734
10.0,101,334,-1.674552,2.767589,28.574091,-96.577126,twdb112,28.574,-96.578,7.235964670639039,148.82362365722656
10.0,101,335,-1.674552,3.147589,28.575314,-96.45254,twdb113,28.575,-96.454,7.975386154456139,151.98653411865234
10.0,101,336,-1.654552,3.357589,28.576435,-96.32795,twdb114,28.576,-96.329,8.373134752278329,153.76685333251953
10.0,101,337,-1.784552,3.437589,28.577457,-96.20336,twdb115,28.577,-96.205,8.664105739941597,152.56487274169922
10.0,101,338,-1.8345519,3.4875891,28.578379,-96.07877,twdb116,28.578,-96.08,8.81503597990036,152.25460815429688
10.0,101,339,-1.654552,3.447589,28.579199,-95.95418,twdb117,28.579,-95.955,8.554185760874748,154.3629379272461
10.0,100,332,-2.114552,2.367589,28.461931,-96.82461,twdb118,28.462,-96.826,7.100939873304368,138.23117065429688
10.0,100,333,-1.904552,2.407589,28.463352,-96.70014,twdb119,28.463,-96.701,6.867005654625893,141.65382385253906
10.0,100,334,-2.0145519,2.587589,28.464676,-96.575676,twdb120,28.464,-96.577,7.335675150723458,142.0976791381836
10.0,100,335,-2.0545518,2.877589,28.465897,-96.45121,twdb121,28.465,-96.452,7.909315341525079,144.4737777709961
10.0,100,336,-1.944552,2.997589,28.467018,-96.32674,twdb122,28.467,-96.328,7.992741182737351,147.02832794189453
10.0,100,337,-1.914552,2.9775891,28.468039,-96.202255,twdb123,28.468,-96.203,7.918750981497765,147.2594985961914
10.0,100,338,-1.814552,2.917589,28.468958,-96.07778,twdb124,28.469,-96.079,7.685744220309258,148.1210708618164
10.0,100,339,-1.614552,2.907589,28.469778,-95.9533,twdb125,28.469,-95.954,7.439583455939293,150.9570770263672
10.0,99,333,-2.314552,2.927589,28.353926,-96.698586,twdb126,28.354,-96.7,8.34829126475811,141.67010498046875
10.0,99,334,-2.344552,2.747589,28.355246,-96.574234,twdb127,28.355,-96.575,8.07971152221203,139.5254669189453
10.0,99,335,-2.344552,2.657589,28.356466,-96.449875,twdb128,28.356,-96.451,7.927642093524933,138.5809326171875
10.0,99,336,-2.184552,2.587589,28.357586,-96.325516,twdb129,28.357,-96.327,7.575232780427934,139.82752990722656
10.0,99,337,-2.0145519,2.537589,28.358606,-96.20116,twdb130,28.358,-96.202,7.247746954059601,141.55450439453125
10.0,99,338,-1.8245519,2.547589,28.359526,-96.07679,twdb131,28.359,-96.078,7.009586110534668,144.3902359008789
10.0,99,339,-1.634552,2.617589,28.360346,-95.95242,twdb132,28.36,-95.954,6.903246362709999,148.0173110961914
10.0,98,334,-2.8145518,2.817589,28.245804,-96.57279,twdb133,28.245,-96.574,8.908670786767006,135.03091430664062
10.0,98,335,-2.674552,2.527589,28.247025,-96.44855,twdb134,28.247,-96.45,8.231798017396928,133.38180541992188
10.0,98,336,-2.454552,2.367589,28.248144,-96.3243,twdb135,28.248,-96.326,7.628687718186379,133.9668426513672
10.0,115,346,-2.904552,1.5375891,30.112461,-95.08305,twdb136,30.112,-95.084,7.351540060415268,117.8955078125
10.0,115,347,-2.404552,1.427589,30.112476,-94.95683,twdb137,30.112,-94.958,6.255390372900964,120.69772338867188
10.0,115,348,-2.0345519,1.7475891,30.11239,-94.830605,twdb138,30.112,-94.832,5.9996169036436084,130.66111755371094
10.0,114,343,-2.664552,2.4775891,30.002604,-95.461296,twdb139,30.002,-95.463,8.138984002408982,132.91769409179688
10.0,114,344,-3.154552,2.1775892,30.002924,-95.33519,twdb140,30.003,-95.336,8.574542359457016,124.61735534667969
10.0,114,345,-3.404552,1.837589,30.003143,-95.20908,twdb141,30.003,-95.21,8.654300503625871,118.35772705078125
10.0,114,346,-3.144552,1.427589,30.003262,-95.08298,twdb142,30.003,-95.084,7.725128363957405,114.41749572753906
10.0,114,347,-2.614552,1.2275891,30.003277,-94.95687,twdb143,30.003,-94.958,6.461178736734391,115.15107727050781
10.0,114,348,-2.114552,1.5475891,30.003191,-94.830765,twdb144,30.003,-94.832,5.861620402379036,126.19949340820312
10.0,114,349,-1.904552,2.2375891,30.003004,-94.70466,twdb145,30.003,-94.706,6.572997363681794,139.59681701660156
10.0,113,342,-2.0445518,2.807589,29.892963,-95.58686,twdb146,29.892,-95.588,7.7692212610149385,143.93701934814453
10.0,113,343,-2.5645518,2.387589,29.893387,-95.46087,twdb147,29.893,-95.462,7.838075513072014,132.95343017578125
10.0,113,344,-3.144552,2.027589,29.893707,-95.33488,twdb148,29.893,-95.336,8.369661186647416,122.81369018554688
10.0,113,345,-3.444552,1.7575891,29.893927,-95.20889,twdb149,29.893,-95.21,8.650353876008989,117.03305053710938
10.0,113,346,-3.224552,1.587589,29.894043,-95.0829,twdb150,29.894,-95.084,8.039978582015038,116.21307373046875
10.0,113,347,-2.664552,1.5475891,29.89406,-94.95691,twdb151,29.894,-94.958,6.892850198907853,120.1483154296875
10.0,113,348,-2.0145519,1.837589,29.893974,-94.83092,twdb152,29.893,-94.832,6.099571114649773,132.3697509765625
10.0,113,349,-1.694552,2.557589,29.893787,-94.70493,twdb153,29.893,-94.706,6.862984361081124,146.47320556640625
10.0,113,350,-1.8445519,3.397589,29.893497,-94.57894,twdb154,29.893,-94.58,8.648017365794182,151.50245666503906
10.0,112,340,-1.374552,3.787589,29.782581,-95.83805,twdb155,29.782,-95.839,9.013293218250276,160.05369567871094
10.0,112,341,-1.4645519,3.267589,29.783205,-95.71218,twdb156,29.783,-95.713,8.010010345201493,155.85781860351562
10.0,112,342,-1.794552,2.787589,29.78373,-95.58631,twdb157,29.783,-95.588,7.4160786218404775,147.2279815673828
10.0,112,343,-2.314552,2.357589,29.784151,-95.46044,twdb158,29.784,-95.462,7.390498074946404,135.5277557373047
10.0,112,344,-2.914552,2.007589,29.784472,-95.33457,twdb159,29.784,-95.336,7.916690735216141,124.55967712402344
10.0,112,345,-3.3045518,1.8675891,29.784689,-95.208694,twdb160,29.784,-95.21,8.490934120049477,119.47325134277344
10.0,112,346,-3.204552,1.967589,29.784807,-95.082825,twdb161,29.784,-95.084,8.411774369959831,121.54986572265625
10.0,112,347,-2.594552,2.1875892,29.784822,-94.95695,twdb162,29.784,-94.958,7.591518485956192,130.1358184814453
10.0,112,348,-1.8345519,2.517589,29.784739,-94.83108,twdb163,29.784,-94.832,6.9682873191642765,143.9194107055664
10.0,112,349,-1.444552,3.077589,29.784552,-94.7052,twdb164,29.784,-94.706,7.605031418919564,154.8556900024414
10.0,112,350,-1.554552,3.797589,29.784262,-94.57933,twdb165,29.784,-94.581,9.17917424361229,157.73815155029297
10.0,111,338,-1.8445519,4.117589,29.671776,-96.088776,twdb166,29.671,-96.09,10.09276733742714,155.86911010742188
10.0,111,339,-1.504552,3.9775891,29.672604,-95.96303,twdb167,29.672,-95.964,9.512886141710283,159.280517578125
10.0,111,340,-1.2145519,3.597589,29.673328,-95.83727,twdb168,29.673,-95.839,8.493830624723435,161.3452377319336
10.0,111,341,-1.294552,3.187589,29.673952,-95.711525,twdb169,29.674,-95.713,7.696044918389321,157.8968276977539
10.0,111,342,-1.654552,2.777589,29.674475,-95.58577,twdb170,29.674,-95.587,7.23211510872841,149.2186279296875
10.0,111,343,-2.124552,2.397589,29.674896,-95.460014,twdb171,29.674,-95.461,7.165947230091096,138.45521545410156
10.0,111,344,-2.704552,2.087589,29.675217,-95.33426,twdb172,29.675,-95.336,7.642556380963326,127.66383361816406
10.0,111,345,-3.2845519,1.9975891,29.675436,-95.2085,twdb173,29.675,-95.21,8.599468512825966,121.3070068359375
10.0,111,346,-3.344552,2.2275891,29.675552,-95.08275,twdb174,29.675,-95.084,8.989098257646562,123.66500854492188
10.0,111,347,-2.674552,2.587589,29.67557,-94.95699,twdb175,29.675,-94.958,8.324556566267015,134.05320739746094
10.0,111,348,-1.814552,2.9775891,29.675484,-94.83123,twdb176,29.675,-94.832,7.800039089422227,148.64175415039062
10.0,111,349,-1.364552,3.427589,29.675297,-94.705475,twdb177,29.675,-94.707,8.252571145191194,158.2920913696289
10.0,111,350,-1.384552,3.947589,29.675009,-94.57972,twdb178,29.675,-94.581,9.357909541788102,160.6725311279297
10.0,111,351,-1.564552,4.407589,29.67462,-94.453964,twdb179,29.674,-94.455,10.462248481607437,160.45677947998047
10.0,110,337,-2.2745519,3.407589,29.56158,-96.2134,twdb180,29.561,-96.215,9.164699720163346,146.27706146240234
10.0,110,338,-1.9845519,3.527589,29.562508,-96.08777,twdb181,29.562,-96.089,9.054035215129852,150.63876342773438
10.0,110,339,-1.6045519,3.367589,29.563334,-95.962135,twdb182,29.563,-95.963,8.34448863571644,154.52366638183594
10.0,110,340,-1.274552,3.117589,29.564058,-95.8365,twdb183,29.564,-95.838,7.534153720216752,157.76398468017578
10.0,110,341,-1.294552,2.927589,29.564682,-95.71086,twdb184,29.564,-95.712,7.160529150366783,156.14545440673828
10.0,110,342,-1.644552,2.7075891,29.565205,-95.58523,twdb185,29.565,-95.586,7.08640188381672,148.72608947753906
10.0,110,343,-2.074552,2.427589,29.565626,-95.45959,twdb186,29.565,-95.461,7.143146922354699,139.48370361328125
10.0,110,344,-2.614552,2.1875892,29.565947,-95.33395,twdb187,29.566,-95.335,7.6257768136549,129.9191436767578
10.0,110,345,-3.3145518,2.017589,29.566164,-95.20831,twdb188,29.566,-95.21,8.68005331548214,121.32914733886719
10.0,110,346,-3.484552,2.137589,29.566282,-95.08267,twdb189,29.566,-95.084,9.144513253231048,121.52693176269531
10.0,110,347,-2.874552,2.627589,29.566298,-94.95703,twdb190,29.566,-94.958,8.711803934659958,132.4300079345703
10.0,110,348,-2.074552,3.2175891,29.566212,-94.83139,twdb191,29.566,-94.833,8.563900864748955,147.18795776367188
10.0,110,349,-1.554552,3.7175891,29.566027,-94.70575,twdb192,29.566,-94.707,9.013813746433259,157.30721282958984
10.0,110,350,-1.384552,4.127589,29.565739,-94.58011,twdb193,29.565,-94.581,9.738779373283387,161.45657348632812
10.0,110,351,-1.404552,4.477589,29.56535,-94.454475,twdb194,29.565,-94.456,10.49732120124817,162.5841522216797
10.0,110,352,-1.494552,4.797589,29.56486,-94.328835,twdb195,29.564,-94.33,11.240605580177307,162.69707489013672
10.0,109,337,-2.394552,2.907589,29.452295,-96.21227,twdb196,29.452,-96.214,8.42585956392765,140.52676391601562
10.0,109,338,-2.134552,2.9475892,29.453222,-96.08676,twdb197,29.453,-96.088,8.140923183221817,144.0891342163086
10.0,109,339,-1.794552,2.817589,29.454048,-95.96124,twdb198,29.454,-95.963,7.47259326265812,147.50652313232422
10.0,109,340,-1.544552,2.7175891,29.454773,-95.835724,twdb199,29.454,-95.837,6.992336147880555,150.38812255859375
10.0,109,341,-1.514552,2.657589,29.455395,-95.710205,twdb200,29.455,-95.711,6.842494430484773,150.32131958007812
10.0,109,342,-1.754552,2.577589,29.455917,-95.58469,twdb201,29.455,-95.586,6.974956053180695,145.75708770751953
10.0,109,343,-2.134552,2.4475892,29.456339,-95.45916,twdb202,29.456,-95.46,7.264720652780533,138.908203125
10.0,109,344,-2.574552,2.337589,29.456657,-95.33364,twdb203,29.456,-95.335,7.778841432495118,132.23817443847656
10.0,109,345,-3.0245519,2.147589,29.456877,-95.208115,twdb204,29.456,-95.209,8.297826697411537,125.37673950195312
10.0,109,346,-3.194552,2.247589,29.456993,-95.082596,twdb205,29.457,-95.084,8.737482613916397,125.12904357910156
10.0,109,347,-2.7845519,2.867589,29.45701,-94.95707,twdb206,29.457,-94.958,8.941269397554398,135.84169006347656
10.0,109,348,-2.194552,3.637589,29.456924,-94.83154,twdb207,29.456,-94.833,9.503207304143906,148.89749145507812
10.0,109,349,-1.744552,4.147589,29.456738,-94.706024,twdb208,29.456,-94.707,10.065225209941865,157.18749237060547
10.0,109,350,-1.4745519,4.477589,29.45645,-94.5805,twdb209,29.456,-94.582,10.545246060390474,161.77234649658203
10.0,109,352,-1.254552,5.047589,29.455572,-94.32945,twdb210,29.455,-94.331,11.63468061434746,166.04226684570312
10.0,109,353,-1.304552,5.187589,29.45498,-94.20393,twdb211,29.455,-94.205,11.965629873113633,165.88422393798828
10.0,108,337,-2.454552,2.597589,29.342995,-96.21115,twdb212,29.343,-96.212,7.994453165798188,136.62173461914062
10.0,108,338,-2.2745519,2.597589,29.34392,-96.085754,twdb213,29.344,-96.087,7.723455847172738,138.7933349609375
10.0,108,339,-2.004552,2.567589,29.344746,-95.96036,twdb214,29.344,-95.962,7.286638302583695,142.0203628540039
10.0,108,340,-1.774552,2.557589,29.345469,-95.83495,twdb215,29.345,-95.836,6.96342443394661,145.2456283569336
10.0,108,341,-1.7045519,2.527589,29.346092,-95.70955,twdb216,29.346,-95.711,6.819624256772996,146.00511932373047
10.0,108,342,-1.8545519,2.507589,29.346613,-95.584145,twdb217,29.346,-95.585,6.976730435624123,143.51427459716797
10.0,108,343,-2.164552,2.527589,29.347034,-95.45874,twdb218,29.347,-95.46,7.44400101222992,139.4242401123047
10.0,108,344,-2.444552,2.617589,29.347353,-95.33333,twdb219,29.347,-95.335,8.011745261368752,136.957763671875
10.0,108,345,-2.494552,2.6875892,29.347572,-95.207924,twdb220,29.347,-95.209,8.202564706645012,137.13331604003906
10.0,108,346,-2.504552,2.927589,29.347689,-95.08252,twdb221,29.347,-95.084,8.618334459490777,139.45301818847656
10.0,108,347,-2.174552,3.517589,29.347704,-94.95711,twdb222,29.347,-94.958,9.250798068265915,148.2759017944336
10.0,108,348,-1.694552,4.277589,29.34762,-94.8317,twdb223,29.347,-94.833,10.292177631034852,158.3891830444336
10.0,108,349,-1.4645519,4.807589,29.347433,-94.70629,twdb224,29.347,-94.707,11.242225830812455,163.0575180053711
10.0,108,350,-1.294552,5.087589,29.347145,-94.58089,twdb225,29.347,-94.582,11.74328007314682,165.72389221191406
10.0,108,351,-1.144552,5.317589,29.346758,-94.45548,twdb226,29.346,-94.457,12.167544675273897,167.85304260253906
10.0,108,352,-1.104552,5.427589,29.346268,-94.33008,twdb227,29.346,-94.331,12.390054473657608,168.49700164794922
10.0,108,353,-1.234552,5.397589,29.345676,-94.20467,twdb228,29.345,-94.206,12.385879581632615,167.11676025390625
